num,Database,herb,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total,Ingredient_Name
1484,TCMSP,gancao,MOL004908,124052,Exist,,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C,"GSK3B,RXRB,PTGS2,SCN5A,ADRA1B,RXRA,PRSS1,ACHE,ESR2,ADRB2,AR,CCNA2,MAPK14,CHEK1,NCOA2,CHRM1,NCOA1,ESR1","TDP1,ADAM17,CYP3A4,TYR,BRCA1,ADAM10,ADRB2,HCRTR1","TYR,HSP90AA1","GSK3B,TYR,PTGS2,PRSS1,ACHE,ADRB2,NCOA1,ESR1,TDP1,ADAM17,RXRB,CYP3A4,SCN5A,ADRA1B,HSP90AA1,RXRA,BRCA1,ESR2,CCNA2,ADAM10,AR,NCOA2,MAPK14,CHEK1,HCRTR1,CHRM1",Glabridin
1460,TCMSP,gancao,MOL004811,480859,Exist,,CC(=CCC1=C(C2=C(C=C1O)OCC(C2)C3=C(C=C(C=C3)O)O)OC)C,"GSK3B,PTGS2,SCN5A,RXRA,PRSS1,ACHE,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,CHEK1,ESR1",TYR,TYR,"GSK3B,TYR,PTGS2,SCN5A,RXRA,PRSS1,ACHE,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,CHEK1,ESR1",Glyasperin C
1453,TCMSP,gancao,MOL003656,5317480,Exist,,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC=C(C=C3)O)C,"GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",,PTPN1,"PTPN1,GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",Lupiwighteone
1510,TCMSP,gancao,MOL005012,636883,Exist,,CC(=C)C1CC2=C(O1)C=C3C(=C2O)C(=O)C(=CO3)C4=CC=C(C=C4)O,"GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",,,"GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",Licoagroisoflavone
1489,TCMSP,gancao,MOL004915,5317300,Exist,,CC(=CCC1=C(C=CC(=C1O)C2=COC3=C(C2=O)C=CC(=C3)O)O)C,"GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",,PTPN1,"PTPN1,GSK3B,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",Eurycarpin A
1472,TCMSP,gancao,MOL004856,5317478,,,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)OC)O)C,"GSK3B,PTGS2,SCN5A,PRSS1,ACHE,ESR2,CCNA2,AR,NCOA2,CHEK1,ESR1",,"CA7,PTPN1,CYP19A1,CBR1,ABCB1,CYP1B1","GSK3B,PTGS2,PRSS1,ACHE,CBR1,ABCB1,ESR1,CA7,PTPN1,SCN5A,CYP19A1,ESR2,CCNA2,AR,NCOA2,CHEK1,CYP1B1",Gancaonin A
1466,TCMSP,gancao,MOL004833,4484952,,,CC1(C=CC2=C(O1)C=CC(=C2O)C3CC4=C(C=C(C=C4)O)OC3)C,"GSK3B,PTGS2,SCN5A,ADRA1B,RXRA,PRSS1,ACHE,ESR2,ADRB2,AR,CCNA2,MAPK14,CHEK1,CHRM1,NCOA1,ESR1",,TYR,"GSK3B,TYR,PTGS2,PRSS1,ACHE,ADRB2,NCOA1,ESR1,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,AR,MAPK14,CHEK1,CHRM1",Phaseolinisoflavan
1470,TCMSP,gancao,MOL004849,NO,,,,"GSK3B,PTGS2,PRSS1,KDR,ESR2,AR,KCNH2,MAPK14,NCOA2,CHEK1,NCOA1,F7,ESR1",,,"GSK3B,PTGS2,PRSS1,KDR,ESR2,AR,KCNH2,MAPK14,NCOA2,CHEK1,NCOA1,F7,ESR1","3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin"
1458,TCMSP,gancao,MOL004808,480784,,,CC(=CCC1=C(C=C2C(=C1O)C(=O)C(CO2)C3=C(C=C(C=C3)O)O)OC)C,"GSK3B,PTGS2,PRSS1,KDR,ACHE,ESR2,AR,CCNA2,NCOA2,F7,ESR1",,"PTPN1,TYR","PTPN1,GSK3B,TYR,PTGS2,PRSS1,ACHE,KDR,ESR2,AR,CCNA2,NCOA2,F7,ESR1",glyasperin B
1506,TCMSP,gancao,MOL005000,480780,Exist,,CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC)C,"GSK3B,PTGS2,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",,PTPN1,"PTPN1,GSK3B,PTGS2,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",Gancaonin G
1475,TCMSP,gancao,MOL004864,NO,,,,"GSK3B,PTGS2,PRSS1,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,CHEK1,ESR1",,,"GSK3B,PTGS2,PRSS1,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,CHEK1,ESR1","5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone"
1474,TCMSP,gancao,MOL004863,NO,,,,"GSK3B,PTGS2,PRSS1,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",,,"GSK3B,PTGS2,PRSS1,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1","3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone"
1480,TCMSP,gancao,MOL004884,5481234,Exist,,CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=CC(=CC(=C4C3=O)O)O)C,"GSK3B,PTGS2,PRSS1,ACHE,ESR2,CCNA2,AR,CHEK1,ESR1",,,"GSK3B,PTGS2,PRSS1,ACHE,ESR2,CCNA2,AR,CHEK1,ESR1",Licoisoflavone B
1469,TCMSP,gancao,MOL004848,49856081,Exist,,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=C(C=C(C=C2)O)O)OC)O,"GSK3B,PTGS2,KDR,ESR2,CCNA2,AR,NCOA2,MAPK14,ESR1",,,"GSK3B,PTGS2,KDR,CCNA2,ESR2,AR,NCOA2,MAPK14,ESR1",licochalcone G
1449,TCMSP,gancao,MOL002311,5320083,Exist,,CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C,"GSK3B,PTGS2,KDR,CCNA2,MAPK14,CHEK1,ESR1","TDP1,MRGPRX1,CASP3,GMNN",,"TDP1,GSK3B,GMNN,PTGS2,KDR,CCNA2,MRGPRX1,CASP3,MAPK14,CHEK1,ESR1",Glycyrol
1512,TCMSP,gancao,MOL005017,44257530,Exist,,CC(=CCC1=C(C=CC2=C1OC(=O)C3=C2OC4=C3C=CC(=C4)O)O)C,"GSK3B,PTGS2,KDR,CCNA2,AR,MAPK14,CHEK1,ESR1",,,"GSK3B,PTGS2,KDR,CCNA2,AR,MAPK14,CHEK1,ESR1",Phaseol
1461,TCMSP,gancao,MOL004814,5318679,,,COC1=CC(=CC2=C1C3=C(C4=C(O3)C=C(C=C4)O)C(=O)O2)O,"GSK3B,PTGS2,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",,"ESR1,ESR2","GSK3B,PTGS2,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",Isotrifoliol
1456,TCMSP,gancao,MOL004805,197678,Exist,,CC(=CCC1=C(C=CC(=C1)C2CC(=O)C3=C(O2)C4=C(C=C3)OC(C=C4)(C)C)O)C,"GSK3B,PTGS2,ESR2,AR,KCNH2,MAPK14,ESR1","PTPN1,PPARG","PTPN1,ODC1,CYP19A1","PTPN1,GSK3B,PTGS2,PPARG,CYP19A1,ESR2,AR,KCNH2,MAPK14,ODC1,ESR1","(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one"
1497,TCMSP,gancao,MOL004974,5319439,,,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C(=C(C=C4)O)OC)O)C,"GSK3B,PTGS2,ADRB2,NCOA1,ESR1,AR,KCNH2,CHEK1,PTGS1,PRSS1,ACHE,F7,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,NCOA2,MAPK14",,TYR,"GSK3B,PTGS1,TYR,PTGS2,PRSS1,ACHE,ADRB2,NCOA1,F7,ESR1,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,AR,KCNH2,NCOA2,MAPK14,CHEK1",3'-Methoxyglabridin
1498,TCMSP,gancao,MOL004978,NO,,,,"GSK3B,PTGS2,ADRB2,NCOA1,ESR1,AR,KCNH2,CHEK1,CHRM1,PTGS1,PRSS1,ACHE,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,SLC6A3,ESR2,CCNA2,NCOA2,MAPK14",,,"GSK3B,PTGS1,PTGS2,PRSS1,ACHE,ADRB2,NCOA1,ESR1,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,SLC6A3,ESR2,CCNA2,AR,KCNH2,NCOA2,CHEK1,MAPK14,CHRM1","2-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[6,5-f]chromen-3-yl]-5-methoxyphenol"
1496,TCMSP,gancao,MOL000497,5318998,Exist,,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)OC)O,"GSK3B,PTGS2,ADRB2,ESR1,BCL2,EIF6,AR,RB1,CHEK1,CHRM1,CCND1,PTGS1,RELA,STAT3,carbonic,SCN5A,ADRA1B,SLC6A3,ESR2,CCNA2,NCOA2,MAPK14,FOSL2,MAPK1",PTPN1,,"GSK3B,PTGS1,PTGS2,RELA,ADRB2,STAT3,ESR1,carbonic,PTPN1,SCN5A,ADRA1B,SLC6A3,BCL2,ESR2,CCNA2,EIF6,AR,NCOA2,MAPK14,CHEK1,FOSL2,RB1,CHRM1,CCND1,MAPK1",licochalcone a
1508,TCMSP,gancao,MOL005003,15840593,Exist,,CC(=CCC1=C(C=CC2=C1OCC3C2OC4=C3C=CC(=C4)OC)O)C,"GSK3B,PTGS2,ADRB2,ESR1,AR,KCNH2,CHRM1,PTGS1,PRSS1,ACHE,CHRM5,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,NCOA2,MAPK14",,PTPN1,"GSK3B,PTGS1,PTGS2,PRSS1,ACHE,ADRB2,CHRM5,ESR1,PTPN1,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,AR,KCNH2,NCOA2,MAPK14,CHRM1",Licoagrocarpin
1482,TCMSP,gancao,MOL004891,10336244,Exist,,CC1(C=CC2=C(O1)C=CC3=C2OCC4C3OC5=C4C=CC(=C5)O)C,"GSK3B,PTGS2,ADRB2,ADRA1D,HTR3A,NCOA1,ESR1,OPRD1,AR,KCNH2,CHRM1,OPRM1,PTGS1,PRSS1,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,MAPK14",PPARG,TYR,"GSK3B,OPRM1,PTGS1,TYR,PTGS2,PRSS1,ADRB2,ADRA1D,HTR3A,NCOA1,ESR1,OPRD1,RXRB,CHRM3,SCN5A,ADRA1B,RXRA,PPARG,ESR2,CCNA2,AR,KCNH2,MAPK14,CHRM1",shinpterocarpin
1473,TCMSP,gancao,MOL004857,5317479,,,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,"GSK3B,PTGS2,ADRA1B,PRSS1,KDR,ESR2,ADRB2,AR,CCNA2,NCOA2,CHEK1,F7,ESR1",,PTPN1,"PTPN1,GSK3B,PTGS2,ADRA1B,PRSS1,KDR,ESR2,ADRB2,AR,CCNA2,NCOA2,CHEK1,F7,ESR1",Gancaonin B
1509,TCMSP,gancao,MOL005007,NO,,,,"GSK3B,PTGS1,SCN5A,PTGS2,PRSS1,KDR,ACHE,ESR2,AR,KCNH2,CCNA2,NCOA2,NCOA1,F7,ESR1",,,"GSK3B,PTGS1,PTGS2,PRSS1,ACHE,NCOA1,F7,ESR1,SCN5A,KDR,ESR2,CCNA2,AR,KCNH2,NCOA2",Glyasperins M
1494,TCMSP,gancao,MOL004959,480873,Exist,,CC(=CCC1=C(C=CC2=C1OC3C2COC4=C3C(=CC(=C4)O)OC)O)C,"GSK3B,PTGS1,SCN5A,PTGS2,ADRA1B,RXRA,PRSS1,KDR,ESR2,ADRB2,AR,KCNH2,MAPK14,CCNA2,NCOA2,ADRA1D,NCOA1,ESR1","TDP1,KCNK3,KCNK9",,"GSK3B,PTGS1,PTGS2,PRSS1,ADRB2,ADRA1D,NCOA1,KCNK9,ESR1,TDP1,SCN5A,ADRA1B,RXRA,KDR,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,KCNK3",1-Methoxyphaseollidin
1495,TCMSP,gancao,MOL004966,15228662,Exist,,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C(=C(C=C4)OC)O)O)C,"GSK3B,PTGS1,SCN5A,PTGS2,ADRA1B,PRSS1,KDR,ESR2,ADRB2,AR,KCNH2,MAPK14,CCNA2,NCOA2,CHEK1,NCOA1,F7,ESR1",,TYR,"GSK3B,PTGS1,TYR,PTGS2,PRSS1,ADRB2,NCOA1,F7,ESR1,SCN5A,ADRA1B,KDR,ESR2,CCNA2,AR,KCNH2,MAPK14,NCOA2,CHEK1",3'-Hydroxy-4'-O-Methylglabridin
1464,TCMSP,gancao,MOL004828,5281619,Exist,,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=CC=C3)O)C,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,KDR,CCNA2,AR,MAPK14,CHEK1,F7,ESR1",,ABCB1,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,KDR,CCNA2,AR,MAPK14,ABCB1,CHEK1,F7,ESR1",Glepidotin A
1463,TCMSP,gancao,MOL004820,NO,,,,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,NCOA1,ESR1",,,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,NCOA1,ESR1",kanzonols W
1511,TCMSP,gancao,MOL005016,13965473,Exist,,COC1=C(C=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)OC)O)O,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1",PPARG,"PPARG,ABCB1,KLK7","GSK3B,PTGS1,PTGS2,PRSS1,ABCB1,ESR1,KLK7,SCN5A,PPARG,RXRA,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1",Odoratin
1486,TCMSP,gancao,MOL004911,480774,Exist,,CC1(C=CC2=C(C=CC(=C2O1)C3=CC4=C(C=C(C=C4)O)OC3)O)C,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,ESR2,ADRB2,AR,NCOA2,MAPK14,ESR1",TYR,TYR,"GSK3B,PTGS1,TYR,PTGS2,SCN5A,RXRA,PRSS1,ESR2,ADRB2,AR,NCOA2,MAPK14,ESR1",Glabrene
1487,TCMSP,gancao,MOL004912,5317652,Exist,,CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=C(C3=O)C=CC(=C4)O)C,"GSK3B,PTGS1,PTGS2,SCN5A,RXRA,PRSS1,ACHE,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",PPARG,,"GSK3B,PTGS1,PTGS2,SCN5A,PPARG,RXRA,PRSS1,ACHE,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",Glabrone
1459,TCMSP,gancao,MOL004810,392442,Exist,,CC1(C=CC2=C(C=CC(=C2O1)C3COC4=CC(=CC(=C4C3=O)O)O)O)C,"GSK3B,PTGS1,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,ESR1",,,"GSK3B,PTGS1,PTGS2,SCN5A,PRSS1,ESR2,CCNA2,AR,MAPK14,ESR1",glyasperin F
1481,TCMSP,gancao,MOL004885,392443,,,CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=CC(=CC(=C4C3=O)O)O)C,"GSK3B,PTGS1,PTGS2,SCN5A,PRSS1,ACHE,ESR2,CCNA2,AR,NCOA1,F7,ESR1",,,"GSK3B,PTGS1,PTGS2,SCN5A,PRSS1,ACHE,ESR2,CCNA2,AR,NCOA1,F7,ESR1",licoisoflavanone
1503,TCMSP,gancao,MOL004991,268208,Exist,,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C)C3=CC=CC=C3,"GSK3B,PTGS1,PTGS2,SCN5A,ADRA1B,RXRA,GABRA1,ACHE,PRSS1,ADRB2,AR,NCOA2,MAPK14,ADRA1D,CHEK1,ESR1","CACNA1H,KLK7",,"GSK3B,PTGS1,CACNA1H,PTGS2,PRSS1,ACHE,ADRB2,ADRA1D,ESR1,KLK7,SCN5A,ADRA1B,GABRA1,RXRA,AR,NCOA2,MAPK14,CHEK1",7-Acetoxy-2-methylisoflavone
1462,TCMSP,gancao,MOL004815,NO,,,,"GSK3B,PTGS1,PTGS2,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1,carbonic",,,"GSK3B,PTGS1,PTGS2,SCN5A,ADRA1B,RXRA,ESR2,CCNA2,AR,NCOA2,MAPK14,CHEK1,ESR1,carbonic","(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one"
1483,TCMSP,gancao,MOL004907,5317777,,,C1OC2=C(O1)C(=C(C=C2)C3=COC4=C(C3=O)C=CC(=C4)O)O,"GSK3B,PTGS1,PTGS2,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",,,"GSK3B,PTGS1,PTGS2,PRSS1,ESR2,CCNA2,AR,MAPK14,CHEK1,ESR1",Glyzaglabrin
1488,TCMSP,gancao,MOL004913,NO,,,,"GSK3B,ESR2,CCNA2,MAPK14,CHEK1,ESR1",,,"GSK3B,ESR2,CCNA2,MAPK14,CHEK1,ESR1","1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone"
1478,TCMSP,gancao,MOL004882,503731,Exist,,CC(=CCC1=C(C2=C(C=C1O)OC(=C2)C3=C(C=C(C=C3)O)O)OC)C,"GSK3B,ESR2,CCNA2,AR,ESR1",,,"GSK3B,ESR2,CCNA2,AR,ESR1",Licocoumarone
1426,TCMSP,bohe,MOL001689,5280442,Exist,,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,"FASN,PTGS1,PTGS2,PRSS1,BCL2,RELA,ADRB2,AR,NCOA2,CDKN1A,BAX,CASP3,CASP8,CHEK1,NCOA1,TP53","GSK3B,ALOX5,MAPK12,CASP3,AKT1,MAOB,KCNA5,RAB9A,SENP8,NFKB1,MAPK8,GSK3A,CYP1A1,KCNQ1,AR,SMAD3,KCNH2,NR3C1,CYP1A2,NR0B1,SENP7,CDK9,CYP1B1,NFKB2,KCNE1,SMARCA2,MAPK9,RELA,HIF1A,CYP2D6,MAPK13,CDK8,KCND3,TDP1,SENP6,YAP1,CYP3A4,CYP2C19,MAOA,MAPK14,CFTR,MAPK10,MAPK11","ALOX5,AKR1B1,ABCB1,MAOB,ALOX15,ESR1,KCNA5,GLO1,CA7,AKR1B10,CA4,HSD17B1,CYP19A1,AR,CYP1A2,TERT,NOX4,CDK9,CYP1B1,MPO,TTR,ACHE,CBR1,ABCC1,CA9,CDK8,CA12,KCND3,XDH,CYP3A4,TNKS2,APP,CYP2C19,ESR2,ABCG2,MAOA,GPR35,CA2,TNKS","ALOX5,MAPK12,CASP3,AKT1,MAOB,NCOA1,GLO1,KCNA5,RAB9A,NFKB1,AKR1B10,GSK3A,CYP19A1,BCL2,KCNQ1,CASP8,SMAD3,KCNH2,CDKN1A,NR0B1,SENP7,CHEK1,CYP1B1,KCNE1,SMARCA2,MAPK9,PRSS1,ACHE,RELA,ABCC1,HIF1A,CA9,CDK8,TDP1,YAP1,CYP3A4,TNKS2,APP,CYP2C19,ESR2,MAOA,NCOA2,BAX,MAPK14,CA2,TNKS,TP53,GSK3B,PTGS2,AKR1B1,ADRB2,ABCB1,ALOX15,ESR1,CA7,SENP8,MAPK8,CA4,HSD17B1,CYP1A1,AR,NR3C1,CYP1A2,TERT,NFKB2,CDK9,NOX4,MPO,PTGS1,TTR,CBR1,CYP2D6,MAPK13,KCND3,CA12,SENP6,XDH,FASN,ABCG2,GPR35,CFTR,MAPK10,MAPK11",acacetin
1444,TCMSP,fuling,MOL000296,73299,Exist,,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)O)C,"CHRM2,PGR,PTGS1,CHRM3,ADRA1B,GABRA1,ADH1C,SCN5A,PTGS2,RXRA,GRIA2,NCOA2,SLC6A2,CHRM1,LYZ","F3,SLCO1B1,SLCO1B3","PTPN1,AKR1B10,POLB,PTPN2,ACP1,PTPN6,F3,CD81,GPBAR1","PTGS1,PGR,PTGS2,GRIA2,CHRM1,PTPN2,ACP1,SLCO1B3,PTPN6,LYZ,CD81,SLCO1B1,GPBAR1,PTPN1,AKR1B10,CHRM2,CHRM3,ADRA1B,GABRA1,ADH1C,SCN5A,RXRA,POLB,NCOA2,SLC6A2,F3",hederagenin
1432,TCMSP,chaihu,MOL004624,70698023,,,CC1(CCCC23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)C,"CHRM1,PRSS1,CHRM2",,,"CHRM1,PRSS1,CHRM2",Longikaurin A
1492,TCMSP,gancao,MOL004948,124050,Exist,,CC1(CCC2=C(O1)C=C3C(=C2OC)C4=C(C5=C(O4)C=C(C=C5)O)C(=O)O3)C,"AR,PTGS2,ESR1,GSK3B","TDP1,BARD1,MDM2,BRCA1,MDM4",,"TDP1,GSK3B,BARD1,PTGS2,MDM2,BRCA1,AR,MDM4,ESR1",Isoglycyrol
8,TCMID,shengjiang,,NO,,,,,,,,"(3r,5s)-3-acetoxy-5-hydroxy-1,7-bis(4-hy-droxy-3-methoxyphenyl)heptane"
9,TCMID,shengjiang,,101660275,,+-,CCCCCC(CC(CCC1=CC(=C(C=C1)O)OC)O)O,,,TRPV1,TRPV1,[6]-gingediol
10,TCMID,shengjiang,,NO,,,,,,,,[6]-gingerdione(enol form)
11,TCMID,danggui,,NO,,,,,,,,"1,1,5-trimethyl-2-formyl-cyclohexa-2,5-diene-4-one"
12,TCMID,bohe,,NO,,,,,,,,"1,3-bis-[2-(3,4-d ihydroxyphenyl)-1-methoxy-carbonyl]ethoxycarbonyl-2-(3,4-dihydroxy-phenyl)-7,8-dihydroxy-1,2-dihydronaphthal-ene"
13,TCMID,shengjiang,,NO,,,,,,,,"1,5-epoxy-3-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-7-(4-hydroxy-3-methoxy-phenyl)heptane"
14,TCMID,baizhu,,NO,,,,,,,,"12-(alpha-methyl butyryl)-14-acetyl-2e,8 e,10 e-atractylentriol"
15,TCMID,baizhu,,NO,,,,,,,,"12-(alpha-methyl butyryl)-14-acetyl-2e,8z,10 e-atractylentriol"
16,TCMID,shengjiang,,NO,,,,,,,,"12,13-di-acetoxyl-1,4,6,11-eudesmanetetol"
17,TCMID,baizhu,,NO,,,,,,,,"14(alpha-methyl butyryl)-2e,8e,10e-atractylentriol"
18,TCMID,baizhu,,NO,,,,,,,,"14(alpha-methyl butyryl)-2e,8 e,10 e-atractylentriol"
19,TCMID,baizhu,,NO,,,,,,,,"14(alpha-methyl butyryl)-2e,8z,10 e-atractylentriol"
20,TCMID,chaihu,,NO,,,,,,,,"16alpha,23,28,30-tetrahydroxyolean-11,13(18)-dien-3beta-yl-beta-d-glucopyranosyl-(1¡ú3)-beta-d-fucopyranoside"
21,TCMID,bohe,,NO,,,,,,,,"1-carboxy-2-(3, 4-dihydroxyphenyl)ethyl-1, 2-dihydroxy-naphthalene-2"
22,TCMID,baishao,,NO,,,,,,,,"2,3-o-(s)-hexahydroxydiphenoyl-d-gluco-pyranose"
23,TCMID,baizhu,,NO,,,,,,,,"2alpha-(alpha-methylbutyrul)-oxy-5alpha,7belta,9alpha,10belta-tetraacetoxy-4(20),11-taxadiene"
24,TCMID,bohe,,NO,,,,,,,,3-dicarboxylic acid
25,TCMID,gancao,,NO,,,,,,,,3-hydroxyglabrol(ii)
26,TCMID,gancao,,NO,,,,,,,,3-o-[beta-d-glucuronopyranosyl-(1¡ú2)-o-beta-d-glucuronopyranosyl]-24-hydroxyglabrolide
27,TCMID,gancao,,NO,,,,,,,,3-o-acetyl-glycyrrhetinicacid
28,TCMID,fuling,,NO,,,,,,,,"3beta-hydroxylanosta-7,9(11),24-trien-21-oicacid"
29,TCMID,baizhu,,NO,,,,,,,,"4, 15-epoxy-hydroxy Atractylodes lactone"
30,TCMID,shengjiang,,NO,,,,,,,,4-gingesulfonicacid
31,TCMID,shengjiang,,21577373,Exist,--,COC1=CC(=CC(=C1O)O)CCC(=O)CC(CCC2=CC(=C(C=C2)O)OC)O,,,TRPV1,TRPV1,"5-hydroxy-1-(3,4-dihydroxy-5-methoxyphenyl)-7-(4-hydroxy-3-methoxyphenyl)heptan-3-one"
32,TCMID,shengjiang,,21577374,Exist,--,COC1=CC(=CC(=C1O)O)CCC(CC(=O)CCC2=CC(=C(C=C2)O)OC)O,,,TRPV1,TRPV1,"5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(3,4-dihydroxy-5-methoxyphenyl)heptan-3-one"
33,TCMID,shengjiang,,21577376,Exist,--,COC1=C(C=CC(=C1)CCC(=O)CC(CCC2=CC(=C(C=C2)O)O)O)O,,,TRPV1,TRPV1,"5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-(3,4-dihydroxyphenyl)heptan-3-one"
34,TCMID,bohe,,NO,,,,,,,,"5-hydroxy-6,7,8,3',4'-pentamethoxy flavone"
35,TCMID,gancao,,NO,,,,,,,,"6,8-bis(c-beta-glucosyl)-apigenin"
36,TCMID,shengjiang,,NO,,,,,,,,6-acetyl gingerol
37,TCMID,bohe,,NO,,,,,,,,6-dihydroxy-7-3'-4'-tetramethoxy-flavone
38,TCMID,shengjiang,,NO,,,,,,,,6-gingediol
39,TCMID,shengjiang,,NO,,,,,,,,6-gingesulfonicacid
40,TCMID,shengjiang,,NO,,,,,,,,6-hydroxy-2-[2-(4'-methoxyphenyl)-ethyl] chromone
41,TCMID,baizhu,,NO,,,,,,,,"8,9-epoxy atractylenolide"
42,TCMID,bohe,,NO,,,,,,,,8-acetoxy-carvotanacetone
43,TCMID,baizhu,,NO,,,,,,,,8beta-ethoxy atractylenolide iii
44,TCMID,shengjiang,,73083158,,++,CC(=O)C1(CC2CCC1(C2(C)C)C)O,,,,,acetylborneol
45,TCMID,chaihu,,NO,,,,,,,,adonilol
46,TCMID,chaihu,,NO,,,,,,,,adonistal
47,TCMID,danggui,,NO,,,,,,,,anglica polysacharide
48,TCMID,baizhu,,NO,,,,,,,,atracty lentrid
49,TCMID,baizhu,,NO,,,,,,,,atractyenolide
